,info_brand,info_name,info_money,info_store,info_commit
598,康佳（KONKA）,康佳（KONKA）X10 双模5G全网通手机 6.52英寸高清大屏 4GB+64GB 浅草绿,1299,联通京东自营旗舰店,0
599,OPPO,OPPO# Find X3系列5G手机 oppofind x3 雾蓝 敬请期待 全网通标配,9999,中国电信自营旗舰店,0
600,OPPO,OPPO A55 5000mAh超大电池 1亿级像素超清画质 双模5G【全网通手机】4+128 气质金,99999,联通京东自营旗舰店,0
601,OPPO,OPPO A55 5000mAh超大电池 1亿级像素超清画质 双模5G全网通手机 4+128 律动黑,99999,联通京东自营旗舰店,0
602,荣耀（HONOR）,荣耀V40 5G  超级快充 5000万超感光影像 8GB+128GB幻夜黑 移动联通电信5G 双卡双待【礼盒版】,3599,荣耀京东自营旗舰店,4000+
603,vivo,vivo Y52s(V2057A) 5G全网通手机 5000mAh大电池 4800万影像系统 90Hz灵动护眼屏 8GB+128GB 珊瑚海,1798,中国移动官方旗舰店,0
604,小米（MI）,小米10 双模5G 骁龙865 1亿像素8K电影相机 对称式立体声 12GB+256GB 钛银黑,3999,中国电信自营旗舰店,0
605,真我（realme）,realme 真我GT 骁龙888 120Hz屏幕 65W闪充 12GB+256GB曙光5g游戏手机,3299,realme真我京东自营旗舰店,0
606,真我（realme）,realme 真我GT 骁龙888 120Hz屏幕 65W闪充 12GB+256GB深海飞艇5g手机,3399,北京移动京东自营旗舰店,0
607,vivo,vivo iQOO Z1x 8GB+128GB 海蔚蓝 骁龙765G 120Hz竞速屏 5000mAh超大电池 双模5G全网通手机 iqooz1x,1898,中国电信自营旗舰店,0
608,OPPO,  OPPO Find X3 5G手机oppo 曲面屏手机 findx2pro findx3pro X3,99999,联通京东自营旗舰店,0
609,OPPO,OPPO Find X3 Pro 3月11日 19:30 正式发布，敬请期待 5G 手机,99999,联通京东自营旗舰店,0
610,vivo,vivo Y31s标准版 5G手机 6GB+128GB 湖光蓝 5000mAh大电池 超质感形体 双模5G全网通手机,1699,联通京东自营旗舰店,0
611,OPPO,OPPO Reno5 K(PEGM10)5G全网通手机 6400 万水光人像四摄 65W超级闪充 12G+256GB 月夜黑,2999,中国移动官方旗舰店,0
612,OPPO,OPPO Reno5 K(PEGM10) 5G全网通手机 6400 万水光人像四摄 65W超级闪充 8G+128GB 月夜黑,2699,中国移动官方旗舰店,0
613,纽曼（Newman）,纽曼（Newman）R20 星空黑 4G全网通 移动联通电信老人手机 双卡双待 直板按键 超长待机老年机 备用功能机,198,纽曼京东自营官方旗舰店,1000+
614,vivo,vivo iQOO Neo 855版 33W闪充 全网通4G手机 冰岛极光 8GB 256GB,2698,vivo京东自营官方旗舰店,1
615,vivo,vivo iQOO Neo 855竞速版 8GB+128GB冰岛极光 骁龙855Plus 33W超快闪充,2598,vivo京东自营官方旗舰店,0
616,vivo,vivo iQOO Neo 855版 33W闪充 全网通4G手机 电光紫 8GB 256GB,2698,vivo京东自营官方旗舰店,1
617,vivo,vivo iQOO Neo 855竞速版 8GB+128GB电光薄荷 骁龙855Plus 33W超快闪充,2598,vivo京东自营官方旗舰店,0
618,vivo,vivo iQOO Neo 855竞速版 8GB+128GB碳纤黑 骁龙855Plus 33W超快闪充,2598,vivo京东自营官方旗舰店,0
619,vivo,vivo iQOO Neo 855版 33W闪充 全网通4G手机 碳纤黑 8GB 256GB,2698,vivo京东自营官方旗舰店,2
620,OPPO,"京品手机	
OPPO Reno3 Pro 双模5G 视频双防抖 90HZ高感曲面屏 7.7mm轻薄机身 8GB+128GB 蓝色星夜全网通游戏视频手机",2599,OPPO京东自营官方旗舰店,7万+
621,诺基亚（NOKIA）,诺基亚 NOKIA 150  黑色 直板按键 移动2G手机 双卡双待 老人老年手机 学生备用功能机 超长待机,229,诺基亚手机京东自营旗舰店,2万+
622,OPPO,OPPOA8 多功能AI三摄 4230mAh大电池 6.5英寸水滴屏 美颜拍照智能手机 4GB+128GB 天青色,1099,OPPO京东自营官方旗舰店,10万+
623,vivo,vivo Y3 4GB+64GB 墨黛蓝 5000mAh大电池 强劲续航手机 超广角AI智慧三摄 移动联通电信全网通4G,1097,vivo京东自营官方旗舰店,0
624,vivo,vivo vivo X27 零界全面屏 4800万广角夜景三摄拍照4G全网通手机 印象夏日 8GB+128GB,2698,vivo京东自营官方旗舰店,0
625,vivo,vivo iQOO Pro 4G 12GB+128GB 勒芒蓝 高通骁龙855Plus手机 4800万AI三摄 44W超快闪充 全网通手机,3498,vivo京东自营官方旗舰店,0
626,诺基亚（NOKIA）,诺基亚 NOKIA 2720 移动联通电信三网4G 黑色 双卡双待  翻盖手机 wifi热点备用手机 老人老年手机 学生手机,599,诺基亚手机京东自营旗舰店,4万+
627,诺基亚（NOKIA）,诺基亚 NOKIA 800 移动联通电信三网4G  迷彩色 双卡双待 户外徒步 三防手机 wifi热点备用功能机 学生手机,899,诺基亚手机京东自营旗舰店,5000+
628,索爱（soaiy）,索爱T618 4G 智能老人手机全网通 直板按键 双卡双待 移动联通电信 盲人学生备用老年机 火山灰,279,索爱（soaiy）手机京东自营旗舰店,2000+
629,朵唯（DOOV）,朵唯（ DOOV ）D1 6GB+128GB 天空之镜 双面玻璃 6.3全面水滴屏 微信QQ八开人脸识别指纹解锁 全网通4G手机,799,朵唯手机京东自营旗舰店,1万+
630,纽曼（Newman）,纽曼 Newman L8 星空黑 三防老人手机 超长待机 移动2G 直板按键 大字大声 双卡双待老年机 老年备用功能机,109,纽曼京东自营官方旗舰店,3万+
631,vivo,vivo X30 5G 绯云 8GB+128GB 6400万拍照手机 50mm专业人像镜头 智慧旗舰新品手机 全网通5G手机,3298,vivo京东自营官方旗舰店,0
632,vivo,vivo X30 Pro 5G 秘银 8GB+256GB 60倍超级变焦 6400万四摄拍照手机 智慧旗舰新品手机 全网通5G手机,4297,vivo京东自营官方旗舰店,0
633,OPPO,OPPO Reno3（8G+128G）日出印象,3399,没有找到店铺 - -！,15
634,飞利浦（PHILIPS ）,飞利浦（PHILIPS）E525 陨石黑 移动联通电信三网4G WiFi热点智能老人手机 儿童学生功能机4G 直板按键老年机,349,飞利浦手机京东自营旗舰店,6000+
635,飞利浦（PHILIPS ）,飞利浦（PHILIPS）E525 宝蓝色 移动联通电信三网4G WiFi热点智能老人手机 儿童学生功能机4G 直板按键老年机,349,飞利浦手机京东自营旗舰店,2000+
636,飞利浦（PHILIPS ）,飞利浦（PHILIPS）E525 绚丽红 移动联通电信三网4G WiFi热点智能老人手机 儿童学生功能机4G 直板按键老年机,349,飞利浦手机京东自营旗舰店,3000+
637,vivo,"京品手机	
vivo Z6 5G手机 6GB+128GB 极影黑 44W超快闪充 高通骁龙765G 5000mAh超大电池 全网通手机",2198,vivo京东自营官方旗舰店,7万+
638,黑鲨,"京品手机	
腾讯黑鲨游戏手机3 Pro 12GB+256GB 铠甲灰 升降游戏按键 65W极速闪充 骁龙865 2K+分辨率 10.7亿色 双模5G",4999,黑鲨京东自营官方旗舰店,1万+
639,荣耀（HONOR）,"京品手机	
荣耀20 李现同款 4800万超广角AI四摄 3200W美颜自拍 麒麟Kirin980全网通版8GB+256GB 冰岛白 全面屏手机",2699,荣耀京东自营旗舰店,2万+
640,荣耀（HONOR）,"京品手机	
荣耀20 李现同款 4800万超广角AI四摄 3200W美颜自拍 麒麟Kirin980全网通版8GB+256GB 幻影蓝 全面屏手机",2699,荣耀京东自营旗舰店,2万+
641,OPPO,OPPO Find X2 Pro  60倍数码变焦 120Hz超感屏 3K分辨率 65w闪充 骁龙865 12GB+256GB茶橘 双模5G旗舰手机,5999,OPPO京东自营官方旗舰店,1万+
642,OPPO,OPPO Find X2  120Hz超感屏 3K分辨率  10亿色臻彩显示 65w闪充 骁龙865 8GB+128GB夜海 双模5G手机,4499,OPPO京东自营官方旗舰店,3万+
643,三星（SAMSUNG）,三星 Galaxy S20 5G (SM-G9810)双模5G 骁龙865 120Hz超感屏 8K视频 游戏手机 12GB+128GB 浮氧蓝,5999,三星京东自营官方旗舰店,8万+
644,三星（SAMSUNG）,三星 Galaxy S20+ 5G(SM-G9860)双模5G 骁龙865 120Hz超感屏 8K视频 游戏手机 12GB+128GB 遐想灰,6999,三星京东自营官方旗舰店,3万+
645,三星（SAMSUNG）,三星  Galaxy Z Flip（SM-F7000） 超感官灵动折叠屏 8GB+256GB 赛博格黑,7499,三星京东自营官方旗舰店,1万+
646,三星（SAMSUNG）,三星 Galaxy S20 Ultra 5G(SM-G9880)双模5G 骁龙865 1.08亿像素 100倍变焦 游戏手机 12GB+256GB 幻游黑,8999,三星京东自营官方旗舰店,1万+
647,荣耀（HONOR）,荣耀Play3 6.39英寸魅眼全视屏 4000mAh大电池 真4800万AI三摄 麒麟710F自研芯片 畅玩全网通6GB+64GB 幻夜黑,1299,荣耀京东自营旗舰店,9万+
648,多亲（QIN）,多亲（QIN） Qin 1s +AI学生电话VoLTE老人手机双卡双待 移动联通4G 功能直板手机 铁灰色,379,多亲（QIN）京东自营旗舰店,1万+
649,多亲（QIN）,多亲（QIN）Qin 2 Pro助手2+64g 5.05英寸全面屏智能超薄手机备机触屏 移动联通4g手机 电信Volte 铁灰色,799,多亲（QIN）京东自营旗舰店,1000+
650,索爱（soaiy）,"
索爱（soaiy）Z6S 金色翻盖老人4G手机 移动联通双卡双待双屏 大字大声超长待机全语音播报 学生备用机",279,索爱（soaiy）手机京东自营旗舰店,2万+
651,荣耀（HONOR）,荣耀20青春版 AMOLED屏幕指纹 4000mAh大电池 20W快充 4800万 手机 6GB+128GB 冰岛幻境,1699,荣耀京东自营旗舰店,3万+
652,荣耀（HONOR）,荣耀20青春版 AMOLED屏幕指纹 4000mAh大电池 20W快充 4800万 手机 6GB+128GB 蓝水翡翠,1699,荣耀京东自营旗舰店,4万+
653,努比亚（nubia）,"京品手机	
努比亚 nubia 红魔5G 电竞游戏手机 12GB+128GB 骇客黑 骁龙865 144Hz屏幕刷新率 内置风扇散热",4099,努比亚京东自营旗舰店,4万+
654,vivo,vivo S6 5G手机 8GB+256GB 爵士黑 前置3200万超清夜景自拍 4500mAh大电池  后置四摄 双模5G全网通手机,2598,vivo京东自营官方旗舰店,4万+
655,OPPO,OPPO Find X2 8GB+256GB 碧波,5999,京东超体OPPO专卖店,1
656,华为（HUAWEI）,华为 HUAWEI P40 Pro 麒麟990 5G SoC芯片 5000万超感知徕卡四摄 50倍数字变焦 8GB+256GB亮黑色全网通5G手机,6488,华为京东自营官方旗舰店,40万+
657,荣耀（honor）,荣耀畅玩9A 6.3英寸珍珠全面屏 震撼大音量 4GB+64GB 蓝水翡翠 移动联通电信4G全面屏手机 双卡双待,988,荣耀京东自营旗舰店,20万+
658,纽曼（Newman）,纽曼（Newman）R19 全网通4G三防老人手机 移动联通电信三网老年机  双卡双待超长待机备用功能机 黑色,188,纽曼京东自营官方旗舰店,6000+
659,一加,一加 OnePlus 8 5G旗舰 90Hz高清柔性屏 高通骁龙865 180g轻薄手感 8GB+128GB 青空 超清超广角拍照游戏手机,3499,一加手机京东自营官方旗舰店,20万+
660,荣耀（HONOR）,荣耀畅玩9A 6.3英寸珍珠全面屏 震撼大音量 4GB+64GB 幻夜黑 移动联通电信4G全面屏手机 双卡双待,988,荣耀京东自营旗舰店,20万+
661,索爱（soaiy）,索爱（soaiy）M6 2GB+16GB 丹霞红 全网通4G智能老人手机老年机双卡双待三防大字大声全面屏手机,399,索爱（soaiy）手机京东自营旗舰店,1万+
662,索爱（soaiy）,索爱（soaiy）M6 3GB+32GB丹霞红 全网通4G智能老人手机老年机双卡双待三防大字大声全面屏手机,499,索爱（soaiy）手机京东自营旗舰店,1万+
663,荣耀（HONOR）,荣耀30S 麒麟820 5G芯片 3倍光学变焦 20倍数字变焦 全网通版8GB+128GB 蝶羽白,2399,荣耀京东自营旗舰店,30万+
664,OPPO,"京品手机	
OPPO Ace2 8+128 月岩灰 高通骁龙865 双模5G 185g超薄机身 65W超级闪充 40W无线闪充 90Hz电竞屏",2899,OPPO京东自营官方旗舰店,10万+
665,OPPO,OPPO Ace2 8+256 梦幻紫 高通骁龙865 双模5G 185g超薄机身 65W超级闪充 40W无线闪充 90Hz电竞屏,3599,OPPO京东自营官方旗舰店,1000+
666,天语（K-Touch）,天语（K-Touch）T11 老人手机 移动/联通2G 全语音王 超长待机 双卡双待 三防双屏翻盖按键老年手机 黑色,158,天语手机京东自营官方旗舰店,6000+
667,小米（MI）,Redmi K30 5G双模 120Hz流速屏 骁龙765G 30W快充?6GB+128GB 深海微光 游戏智能手机 小米 红米【合约立减版】,2199,小米京东自营旗舰店,10万+
668,黑鲨,"京品手机	
腾讯黑鲨游戏手机3 8GB+128GB?闪电黑 骁龙865 270Hz触控采样率 90Hz屏 双模5G 【购机补贴版】",2999,黑鲨京东自营官方旗舰店,3万+
669,诺基亚（NOKIA）,诺基亚 NOKIA 5310 白红 直板按键 移动2G音乐手机 双卡双待 老人老年手机 学生考研复试戒网备用功能机,319,诺基亚手机京东自营旗舰店,9000+
670,vivo,vivo S6 5G手机 8GB+128GB 天鹅湖 前置3200万超清夜景自拍 4500mAh大电池  后置四摄 双模5G全网通手机【购机补贴版】,2498,vivo京东自营官方旗舰店,1万+
671,小辣椒,小辣椒 红辣椒8X Max  6+128GB 耀夜黑  3700mAh大电池  6.58英寸水滴屏 全网通4G 双卡双待,699,小辣椒手机京东自营官方旗舰店,9000+
672,一加,"京品手机	
一加 OnePlus 8 5G旗舰 90Hz高清柔性屏 骁龙865 180g轻薄手感 12GB+256GB 青空 超清超广角拍照游戏手机",3999,一加手机京东自营官方旗舰店,6万+
673,一加,"京品手机	
一加 OnePlus 8 5G旗舰 90Hz高清柔性屏 高通骁龙865 180g轻薄手感 12GB+256GB 黑镜 超清超广角拍照游戏手机",3999,一加手机京东自营官方旗舰店,3万+
674,荣耀（HONOR）,荣耀30 50倍远摄 麒麟985 5G 4000万超广角AI四摄 3200W美颜自拍 全网通版8GB+128GB 钛空银 全面屏手机,3088,荣耀京东自营旗舰店,30万+
675,荣耀（honor）,荣耀30 50倍远摄 麒麟985 5G 4000万超广角AI四摄 3200W美颜自拍 全网通版8GB+256GB 流光幻镜 全面屏手机,3299,荣耀京东自营旗舰店,30万+
676,三星（SAMSUNG）,"京品手机	
三星 Galaxy S10(SM-G9730)骁龙855 超声波屏下指纹 全网通 双卡双待游戏手机 8GB+128GB炭晶黑【购机补贴版】",3859,三星京东自营官方旗舰店,3万+
677,荣耀（honor）,荣耀V30 5G 双模 麒麟990 突破性相机矩阵 游戏手机 6GB+128GB 幻夜星河 双卡双待【购机补贴版】,3299,荣耀京东自营旗舰店,5万+
678,荣耀（HONOR）,荣耀V30 5G 双模 麒麟990 突破性相机矩阵 游戏手机 6GB+128GB 魅海星蓝 移动联通电信5G 【购机补贴版】,3299,荣耀京东自营旗舰店,4万+
679,华为（HUAWEI）,华为 HUAWEI nova 7 Pro 3200万追焦双摄 50倍潜望式变焦四摄 5G SoC芯片 8GB+128GB 亮黑色全网通5G手机,3699,华为京东自营官方旗舰店,10万+
680,诺基亚（NOKIA）,诺基亚 NOKIA 220 4G 移动联通电信三网4G 黑色 直板按键 双卡双待 备用功能机 老人老年手机 学生备用机,299,诺基亚手机京东自营旗舰店,10万+
681,诺基亚（NOKIA）,诺基亚 NOKIA 220 4G 移动联通电信三网4G 蓝色 直板按键 双卡双待 备用功能机 老人老年手机  学生备用机,299,诺基亚手机京东自营旗舰店,10万+
682,小米（MI）,小米10青春版 双模5G 骁龙765G 50倍潜望式变焦四摄  8GB+256GB 黑巧风暴游戏手机,2599,小米京东自营旗舰店,20万+
683,努比亚（nubia）,努比亚 nubia Play 5G手机 8GB+256GB 5湖四海蓝 144Hz超竞屏,2299,努比亚京东自营旗舰店,1万+
684,vivo,vivo iQOO Neo3 5G 8GB+128GB 夜幕黑 高通骁龙865 144Hz竞速屏 立体双扬 44W闪充 双模5G全网通手机,2698,vivo京东自营官方旗舰店,30万+
685,OPPO,OPPO A92s手机   前置双摄智能拍照手机 私语白 8G+256G 全网通,2799,京东超体OPPO专卖店,0
686,OPPO,OPPO A92s  前置双摄智能拍照手机 私语白 6G+128G 全网通,2499,京东超体OPPO专卖店,0
687,OPPO,OPPO A92s (6+128)G 九十度黑,2199,京东超体OPPO专卖店,0
688,OPPO,OPPO A92s手机  九十度黑 8G+128G 全网通,2499,京东超体OPPO专卖店,9
689,OPPO,OPPO A92s手机 私语白 8G+128G 全网通,2499,京东超体OPPO专卖店,9
690,OPPO,OPPO A52 (8+128)G 黑色,1599,京东超体OPPO专卖店,5
691,OPPO,OPPO A52（8+128）G 星耀白,1599,京东超体OPPO专卖店,10
692,努比亚（nubia）,努比亚 nubia Play 5G手机 8GB+256GB 5湖四海蓝 144Hz超竞屏 【购机补贴版】,2299,努比亚京东自营旗舰店,1000+
693,三星（SAMSUNG）,三星 Galaxy S20 Ultra 5G(SM-G9880)双模5G 骁龙865 1.08亿像素 100倍变焦 游戏手机 12GB+256GB 意象白,8999,三星京东自营官方旗舰店,1万+
694,三星（SAMSUNG）,三星 SAMSUNG Note10 (SM-N9700)骁龙855 智能S Pen 屏下指纹 4G手机 全网通双卡双待 游戏手机,5499,三星（SAMSUNG）手机商用产品京东自营旗舰店,0
695,vivo,iQOO Neo3 5G 12GB+128GB 夜幕黑 高通骁龙865 144Hz竞速屏 立体双扬 44W闪充  双模5G全网通手机,2998,vivo京东自营官方旗舰店,7万+
696,vivo,vivo iQOO Neo3 5G 8GB+128GB 青空蓝 高通骁龙865 144Hz竞速屏 立体双扬 44W闪充  双模5G全网通手机,2698,vivo京东自营官方旗舰店,4万+
697,vivo,"京品手机	
vivo iQOO Z1 8GB+128GB 太空蓝 天玑1000Plus旗舰芯片 144Hz竞速屏 44W超快闪充 双模5G全网通手机  iqooz1",2298,vivo京东自营官方旗舰店,30万+
698,一加,一加 OnePlus 8 5G旗舰 90Hz高清柔性屏 高通骁龙865 180g轻薄手感 8GB+128GB 黑镜 超清超广角拍照游戏手机【合约立减版】,3999,一加手机京东自营官方旗舰店,2万+
699,OPPO,OPPO Find X2 Pro 12GB+256GB 茶橘,6999,京东超体OPPO专卖店,0
700,京崎（TOOKY）,京崎(TOOKY) X5 老年老人手机移动联通2G语音报名大字大声双卡双待超长待机学生备用功能直板按键手机星空灰,108,京崎（TOOKY）手机京东自营旗舰店,3000+
701,vivo,vivo Y5s 6GB+128GB 流光银 超广角微距AI三摄 5000mAh大电池 移动联通电信全网通4G手机,1398,vivo京东自营官方旗舰店,2万+
702,荣耀（HONOR）,荣耀30 Pro+ 50倍远摄 麒麟990 5G 5000万超感光摄影 3200W美颜自拍  全网通版8GB+256GB 【购机补贴版】,4999,荣耀京东自营旗舰店,4000+
703,三星（SAMSUNG）,"京品手机	
三星 Galaxy A51 5G 双模5G Super AMOLED屏 后置四摄 3200万前置 双卡双待手机 8GB+128GB迷踪黑",2299,三星京东自营官方旗舰店,10万+
704,康佳（KONKA）,康佳 KONKA D9 智能老人手机 蓝色 全网4G移动联通电信 人脸识别 学生老年安卓智能手机 双卡双待,299,没有找到店铺 - -！,4000+
705,vivo,vivo X50 5G手机 8+128GB 液氧 超感光夜摄 后置4800W像素 90Hz超薄柔性屏  双模5G全网通手机,3198,vivo京东自营官方旗舰店,5万+
706,纽曼（Newman）,纽曼（Newman）R19 全网通4G老人手机 移动联通电信版三防老年机 双卡双待超长待机 学生备用功能机 军绿色,188,纽曼京东自营官方旗舰店,1000+
707,OPPO,OPPO A52 8GB+128GB 凝光紫 5000mAh超大电池+18W疾速快充 星阵AI四摄 侧边指纹   全面屏拍照游戏智能手机,1349,OPPO京东自营官方旗舰店,10万+
708,小米（MI）,Redmi 10X Pro 天玑820 双5G待机 4800万流光四摄相机 30倍变焦 水滴全面屏 8GB+256GB 深海蓝 游戏智能手机 小米 红米【这就是街舞】,2399,小米京东自营旗舰店,2万+
709,vivo,vivo iQOO Neo3 5G 8GB+128GB 极昼 高通骁龙865 144Hz竞速屏 立体双扬 44W闪充 双模5G全网通手机,2698,vivo京东自营官方旗舰店,30万+
710,小米（MI）,Redmi 10X 5G 天玑820 双5G待机 4800万流光相机 水滴全面屏 6GB+128GB 深海蓝 游戏智能手机 小米 红米【购机补贴版】,1799,小米京东自营旗舰店,10万+
711,小辣椒,小辣椒 10 8+128GB 深海蓝 4350mAh大电池 6.2英寸水滴屏 微Q8开 全网通4G 双卡双待,899,小辣椒手机京东自营官方旗舰店,3000+
712,荣耀（HONOR）,荣耀X10  5G双模 麒麟820 4300mAh续航 4000万高感光影像系统 6.63英寸升降全面屏 全网通 8GB+128GB 探速黑,2399,荣耀京东自营旗舰店,40万+
713,朵唯（DOOV）,朵唯（DOOV）D9 Pro 6GB+128GB天空之镜 双面玻璃 微Q八开 全网通4G双卡双待手机,699,朵唯手机京东自营旗舰店,9000+
714,朵唯（DOOV）,朵唯（DOOV）D19电霸 6GB+128GB 翡冷翠 5000mAh大电池八核水滴全面屏4G全网通老人大屏学生双卡双待智能手机,599,朵唯手机京东自营旗舰店,2万+
715,荣耀（honor）,"京品手机	
荣耀V30 PRO DXO122分 5G双模 麒麟990 5GSOC芯片 双超级快充 游戏手机8GB+128GB魅海星蓝 双卡双待",3899,荣耀京东自营旗舰店,3万+
716,努比亚（nubia）,努比亚 nubia Play 5G手机 8GB+256GB 5彩斑斓黑 144Hz超竞屏 流量/京豆套装,2999,努比亚京东自营旗舰店,2000+
717,vivo,vivo U3x 3GB+64GB 子夜黑 5000mAh大电池 18W双引擎闪充 超广角AI三摄 骁龙665处理器 全网通4G手机,849,vivo京东自营官方旗舰店,7000+
718,小米（MI）,Redmi 10X 5G 天玑820 双5G待机 4800万流光相机 水滴全面屏 6GB+128GB 星露白 游戏智能手机 小米 红米【购机补贴版】,1799,小米京东自营旗舰店,4万+
719,小米（MI）,Redmi 10X 5G 天玑820 双5G待机 4800万流光相机 水滴全面屏 6GB+128GB 凝夜紫 游戏智能手机 小米 红米【购机补贴版】,1799,小米京东自营旗舰店,9万+
720,小米（MI）,Redmi 10X 5G 天玑820 双5G待机 4800万流光相机 水滴全面屏 6GB+128GB 胧月金 游戏智能手机 小米 红米【购机补贴版】,1799,小米京东自营旗舰店,3万+
721,vivo,vivo Y50 8GB+128GB 曜石黑 5000mAh大电池 极点屏 后置四摄 全网通4G手机【购机补贴版】,1698,vivo京东自营官方旗舰店,4000+
722,纽曼（Newman）,纽曼（Newman） L99老年手机移动联通大屏大字大声学生老人手机黑色,69,纽曼京东自营官方旗舰店,1000+
723,荣耀（honor）,荣耀X10  5G双模 麒麟820 4300mAh续航 4000万高感光影像系统 6.63英寸升降全面屏 全网通8GB+128GB 光速银,2459,荣耀京东自营旗舰店,5万+
724,康佳（KONKA）,康佳 KONKA D9 智能老人手机 黑色 全网4G移动联通电信 人脸识别 学生老年安卓智能手机 双卡双待,299,没有找到店铺 - -！,6000+
725,诺基亚（NOKIA）,诺基亚 NOKIA 125 黑色 直板按键 移动2G手机 双卡双待 老人老年手机 学生备用功能机 超长待机,189,诺基亚手机京东自营旗舰店,4万+
726,荣耀（HONOR）,荣耀Play4 5G双模 6400万锐力四摄 4300mAh大电池 VC液冷散热 8GB+128GB 冰岛幻境,1999,荣耀京东自营旗舰店,10万+
727,荣耀（honor）,荣耀Play4 5G双模 6400万锐力四摄 4300mAh大电池 VC液冷散热 8GB+128GB 幻夜黑TNNH-AN00,1999,荣耀京东自营旗舰店,10万+
728,一加,一加 OnePlus 8 Pro 5G旗舰 2K+120Hz 柔性屏 30W无线闪充 高通骁龙865 8GB+128GB 青空 游戏手机,4599,一加手机京东自营官方旗舰店,2万+
729,一加,"京品手机	
一加 OnePlus 8 5G旗舰 90Hz高清柔性屏 骁龙865 180g轻薄手感 12GB+256GB 银翼 游戏手机【直播版】",3799,一加手机京东自营官方旗舰店,2万+
730,一加,"京品手机	
一加 OnePlus 8 5G旗舰 90Hz高清柔性屏 高通骁龙865 180g轻薄手感 12GB+256GB 青空 游戏手机【直播版】",3799,一加手机京东自营官方旗舰店,6万+
731,一加,一加 OnePlus 8 5G旗舰 90Hz高清柔性屏 高通骁龙865 180g轻薄手感 8GB+128GB 青空 游戏手机【直播版】,3499,一加手机京东自营官方旗舰店,4万+
732,一加,一加 OnePlus 8 Pro 5G旗舰 2K+120Hz 柔性屏 30W无线闪充 高通骁龙865 12GB+256GB 青空游戏手机【直播版】,4999,一加手机京东自营官方旗舰店,4万+
733,一加,"京品手机	
一加 OnePlus 8 5G旗舰 90Hz高清柔性屏 高通骁龙865 180g轻薄手感 12GB+256GB 黑镜游戏手机【直播版】",3799,一加手机京东自营官方旗舰店,3万+
734,一加,一加 OnePlus 8 5G旗舰 90Hz高清柔性屏 高通骁龙865 180g轻薄手感 8GB+128GB 银翼 游戏手机【直播版】,3499,一加手机京东自营官方旗舰店,2万+
735,一加,一加 OnePlus 8 5G旗舰 90Hz高清柔性屏 高通骁龙865 180g轻薄手感 8GB+128GB 黑镜游戏手机【直播版】,3499,一加手机京东自营官方旗舰店,2万+
736,荣耀（HONOR）,荣耀X10  5G双模 麒麟820 4300mAh续航 4000万高感光影像系统 6.63英寸升降全面屏 全网通 8GB+128GB 竞速蓝,2399,荣耀京东自营旗舰店,4万+
737,荣耀（HONOR）,荣耀30S 麒麟820 5G芯片 3倍光学变焦 20倍数字变焦 全网通版8GB+256GB 蝶羽红,2759,荣耀京东自营旗舰店,4000+
738,荣耀（HONOR）,荣耀30 50倍远摄 麒麟985 5G 4000万超广角AI四摄 3200W美颜自拍 全网通版8GB+256GB 钛空银 全面屏手机,3388,荣耀京东自营旗舰店,3万+
739,荣耀（HONOR）,荣耀30S 麒麟820 5G芯片 3倍光学变焦 20倍数字变焦 全网通版8GB+128GB 蝶羽白【购机补贴版】,2399,荣耀京东自营旗舰店,10万+
740,荣耀（HONOR）,荣耀V30 5G 双模 麒麟990 突破性相机矩阵 游戏手机 8GB+128GB 幻夜星河 移动联通电信5G 双卡双待,3699,荣耀京东自营旗舰店,1万+
741,vivo,"京品手机	
vivo iQOO Z1 5G 8GB+128GB 太空蓝 天玑1000Plus旗舰芯片 144Hz竞速屏 44W超快闪充 双模5G全网通手机",2298,vivo京东自营官方旗舰店,5万+
742,vivo,vivo X50 Pro+ 5G手机 8+256GB 驼色 超清一亿模式 高通骁龙865 60倍超级变焦 双模5G全网通手机,5498,vivo京东自营官方旗舰店,9000+
743,飞利浦（PHILIPS ）,飞利浦 PHILIPS E102A 陨石黑 移动/联通2G 直板老人机老年手机 学生机老人手机 功能手机备用机,109,没有找到店铺 - -！,1万+
744,飞利浦（PHILIPS ）,飞利浦 PHILIPS E102A 宝石蓝 移动/联通2G 直板老人机 学生机只能接打电话戒网瘾儿童初中生备用机老人手机,109,没有找到店铺 - -！,1000+
745,飞利浦（PHILIPS ）,飞利浦（PHILIPS）E268 宝石蓝 按键直板老人手机 移动/联通2G 超长待机老年手机 学生备用功能机,168,飞利浦手机京东自营旗舰店,1万+
746,飞利浦（PHILIPS ）,飞利浦（PHILIPS）E268 陨石黑 按键直板老人手机 移动/联通2G 超长待机老年手机 学生备用功能机,168,飞利浦手机京东自营旗舰店,4000+
747,荣耀（HONOR）,荣耀30S 麒麟820 5G芯片 3倍光学变焦 20倍数字变焦 全网通版8GB+128GB 蝶羽翠,2459,荣耀京东自营旗舰店,6万+
748,荣耀（HONOR）,荣耀30S 麒麟820 5G芯片 3倍光学变焦 20倍数字变焦 全网通版8GB+128GB 蝶羽红,2459,荣耀京东自营旗舰店,1万+
749,OPPO,OPPO Reno4 8+128G晶钻蓝(移动权益版）,2998,京东超体OPPO专卖店,2
